seconds,connectivity,block:block_bio_backmerge,block:block_dirty_buffer,block:block_getrq,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,ipi:ipi_raise,irq:softirq_entry,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmem_cache_alloc,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,page-faults,pagemap:mm_lru_insertion,qdisc:qdisc_dequeue,random:get_random_bytes,random:urandom_read,rpm:rpm_resume,rpm:rpm_suspend,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,tcp:tcp_probe,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written,label
5.010745733,1,6,6,2,1,0,10,223628,344,2,714,4236,1,16745,3990,2437,2109,2438,126,52,1049,240,227,7,6,158,15,1092,29,709,0,18,416,106,1,0,0,7,0,1,0,0,1,6.0
5.010797682,1,0,0,0,0,2,62,326779,505,0,2473,4617,0,17535,8261,3113,2009,3138,315,5,3280,1071,391,13,44,217,12,833,33,218,0,18,371,72,1,0,0,276,0,1,0,0,1,3.0
5.016314525,1,0,0,0,0,0,5,506272,3,0,626,4517,0,22291,801,125,1,147,0,5,68,66,27,0,6,35,11,43,24,15,0,13,227,61,1,5,5,54,0,1,1,0,2,10.0
5.010836977,1,0,0,1,1,0,34,278973,505,0,2409,4928,0,17007,4613,2389,1800,2400,0,94,1199,365,385,8,5,263,13,909,39,263,0,10,477,117,1,3,6,265,0,1,1,0,2,2.0
5.017326331,1,0,0,0,0,0,9,563708,3,0,2482,4606,0,23560,3687,620,92,624,0,5,1187,373,209,8,5,126,12,224,28,14,0,79,385,72,1,0,0,9,0,1,0,0,1,1.0
5.010736737,1,5,5,2,1,12,9,361188,333,2,2215,3882,1,16446,4217,2708,2135,2701,0,9,921,277,209,4,5,126,15,1201,32,846,0,10,374,87,1,5,5,12,1,1,1,0,2,4.0
5.010595729,1,0,0,0,0,0,6,237681,337,0,1965,4103,0,16788,6278,3222,2396,3222,63,5,2386,819,217,9,45,130,11,1028,30,668,0,18,352,68,1,0,0,25,0,1,0,0,1,7.0
5.009837228,1,0,0,0,0,2,8,642934,3,0,529,5116,0,24002,7359,1504,428,1508,189,5,3230,1126,207,13,44,121,11,228,23,26,0,86,409,69,1,0,0,27,0,1,0,0,1,1.0
5.009792895,1,9,427,2,1,0,18,579990,88,55,765,6453,1,24588,12253,2583,607,2469,504,9,5220,1880,322,28,48,226,16,445,81,39,18,115,563,79,2,0,0,507,4,1,0,0,1,11.0
5.010643043,1,0,0,1,1,4,50,305151,508,0,2328,4305,0,16449,1918,1770,1525,1790,0,7,46,18,384,0,5,216,13,824,37,205,0,10,342,74,1,3,6,251,0,1,1,0,2,3.0
5.010521025,1,6,6,2,1,0,25,285745,337,2,2024,3951,1,17117,8371,3605,2355,3600,0,9,3267,1073,219,14,45,135,15,1036,31,676,0,18,355,84,1,0,0,28,0,1,0,0,1,7.0
5.010565762,1,0,0,0,0,0,47,284834,505,0,2446,4711,0,16870,3223,2005,1717,2019,0,5,765,141,393,2,5,218,11,827,30,208,0,18,359,78,1,0,0,254,0,1,0,0,1,2.0
5.010769968,1,0,0,0,0,2,93,319931,512,0,2493,4525,0,16712,2127,1803,1547,1803,0,108,41,5,397,0,6,279,11,929,41,259,0,12,469,116,1,0,0,254,0,1,0,0,1,3.0
5.010560283,1,0,0,0,0,0,3,581989,3,0,540,5055,0,23327,4043,896,92,897,63,5,1646,687,205,7,44,120,12,228,29,24,0,80,374,62,1,0,0,21,0,1,0,0,1,1.0
5.010657375,1,6,6,3,2,0,10,637004,8,2,1492,6270,1,23430,3420,469,21,475,0,11,903,270,207,4,98,125,15,227,30,14,0,78,602,83,3,1,0,9,1,1,2,2,3,8.0
5.010372129,1,0,0,0,0,0,24,274807,340,0,584,4005,0,16210,4694,2929,2178,2937,63,5,1640,704,219,7,44,127,11,1032,26,668,0,10,326,68,1,0,0,20,0,1,0,0,1,6.0
5.010603796,1,9,418,2,1,0,24,633421,79,54,1136,6603,1,24660,13080,2730,557,2723,252,9,5675,1928,331,31,45,260,16,516,72,24,17,133,596,82,2,0,0,504,4,1,0,0,1,11.0
5.019819116,1,5,5,3,2,0,15,286108,329,2,1899,4039,1,16787,6620,3240,2278,2960,63,10,2421,787,217,9,17,132,13,1024,28,673,0,18,353,81,3,1,0,11,1,1,2,2,3,7.0
5.010410723,1,0,0,0,0,0,3,650301,18,0,2860,6357,0,23446,2743,247,78,255,63,5,765,132,221,3,98,128,11,244,24,23,0,89,596,64,1,0,0,4,0,1,0,0,1,12.0
5.010903612,1,0,0,0,0,0,13,284982,339,0,2017,4420,0,16700,7078,3448,2472,3432,63,5,2541,943,215,11,45,129,12,1033,39,671,0,11,358,71,1,0,0,25,0,1,0,0,1,7.0
5.011338897,1,6,6,2,1,0,40,240094,346,2,613,4202,1,16552,6845,3296,2239,3324,63,9,2528,953,223,11,44,133,16,1047,30,672,0,11,340,82,1,0,0,21,0,1,0,0,1,6.0
5.010561429,1,5,5,2,1,0,59,282449,514,2,2285,5115,1,17422,7559,3305,1899,3378,189,124,2847,1108,393,15,46,285,15,948,40,283,0,12,513,139,1,5,5,274,1,1,1,0,2,2.0
5.010273784,1,5,5,3,2,4,98,306254,508,2,2517,4441,1,16553,1954,1794,1604,1785,0,11,40,17,403,0,5,227,16,840,37,213,0,14,363,83,3,1,0,251,1,1,2,2,3,3.0
5.014701152,1,0,0,0,0,0,72,291095,508,0,2201,4681,0,16788,4060,2234,1786,2251,126,5,924,266,387,4,6,215,12,830,41,211,0,11,349,74,1,0,0,261,0,1,0,0,1,2.0
5.010721097,1,0,0,0,0,0,7,280734,343,0,2098,3954,0,15951,1979,2163,2029,2163,0,5,50,5,221,0,6,132,12,938,35,566,0,11,327,77,1,5,5,5,0,1,1,0,2,5.0
5.010054269,1,6,6,3,2,12,68,307672,506,2,2608,4562,1,16767,3889,2138,1555,2167,189,11,900,263,393,4,6,218,16,831,35,209,0,13,396,87,3,6,5,255,1,1,3,2,4,3.0
5.010816933,1,0,0,0,0,0,6,588050,2,0,2386,4815,0,23104,1049,78,8,83,0,5,31,5,213,0,6,124,11,227,24,14,0,82,360,65,1,0,0,3,0,1,1,1,2,13.0
5.00986393,1,5,5,3,2,0,5,637093,3,2,2751,4838,1,23186,2944,435,21,463,0,11,892,277,207,4,5,125,15,218,21,11,0,78,373,80,3,1,0,9,1,1,2,2,3,1.0
5.009972834,1,5,5,2,1,0,3,236968,336,2,2042,3769,1,15938,1976,2232,2114,2227,0,8,31,5,209,1,5,124,14,1014,32,655,0,10,325,80,1,0,0,5,0,1,0,0,1,7.0
5.010423644,1,5,5,2,1,2,8,276580,333,2,2029,4020,1,16361,5034,3049,2380,3082,0,9,1640,689,213,7,45,128,15,1032,38,676,0,12,343,81,1,0,0,19,0,1,0,0,1,7.0
5.010583652,0,0,0,0,0,0,1,592099,31,0,2513,5184,0,19221,1919,207,5,100,0,5,159,129,59,0,0,47,12,207,28,114,0,0,438,73,1,0,0,3,0,1,0,0,1,13.0
5.010492885,1,9,418,2,1,0,17,604176,94,54,2933,6662,1,24910,13213,2626,488,2619,252,8,5713,1867,327,29,44,234,13,462,73,25,13,109,579,79,1,0,0,500,4,1,0,0,1,11.0
5.020973297,1,9,427,2,1,0,28,609050,115,56,1579,6506,1,25198,11820,2120,797,2146,441,9,4853,1388,367,27,5,273,16,529,88,18,16,120,585,85,1,0,0,493,4,1,0,0,1,11.0
5.010714618,1,0,0,2,1,12,8,365826,361,0,2171,3880,0,16643,4189,2680,2136,2678,0,9,917,262,237,4,6,142,13,1258,29,849,0,14,374,83,1,3,7,9,0,1,1,0,2,4.0
5.020312112,1,6,5,7,2,0,14,646363,6,2,2070,5300,1,23837,5797,994,37,822,63,19,2362,679,213,9,16,134,18,235,23,27,0,86,415,97,3,2,5,10,1,1,3,2,3,1.0
5.01003674,1,0,0,0,0,0,6,661329,2,0,528,6458,0,23305,4509,829,156,645,0,5,1599,567,201,7,108,118,11,224,30,25,0,80,584,62,1,0,0,8,0,1,0,0,1,12.0
5.010512005,1,0,0,0,0,0,1,658477,3,0,490,4976,0,22967,928,68,7,77,0,5,29,5,205,1,5,124,11,218,20,11,0,79,351,64,1,0,0,3,0,1,0,0,1,13.0
5.01303538,1,0,0,0,0,1,8,622051,3,0,2392,5803,0,19543,4767,893,281,900,63,4,1631,687,177,7,44,108,9,199,29,23,0,74,540,60,1,0,0,22,0,1,0,0,1,9.0
5.011030013,1,0,0,0,0,2,7,636267,3,0,2496,5810,0,19739,3914,462,84,471,0,5,899,247,177,4,5,110,12,193,28,14,0,73,545,65,1,0,0,7,0,1,0,0,1,13.0
5.013837646,1,0,0,0,0,2,9,548030,17,0,1498,4775,0,22605,4625,924,96,879,126,4,1749,631,23,11,16,27,10,53,30,30,0,10,250,74,1,0,0,63,0,1,0,0,1,10.0
5.014377834,1,5,5,2,1,0,0,581915,2,2,456,4186,1,22350,2180,410,73,364,126,9,640,278,23,3,17,37,16,45,32,25,0,11,240,78,1,0,0,57,0,1,0,0,1,10.0
5.012319881,1,0,0,0,0,0,6,276778,340,0,2084,3961,0,16444,3466,2311,2148,2319,126,5,805,138,225,2,6,130,11,946,35,577,0,18,338,72,1,0,0,5,0,1,0,0,1,5.0
5.014057185,1,0,0,0,0,0,2,553784,3,0,460,4564,0,22250,2154,409,73,368,0,4,655,281,23,3,17,27,9,46,32,25,0,11,224,60,1,0,0,57,0,1,0,0,1,10.0
5.010966883,1,0,0,0,0,0,20,286072,333,0,1994,4173,0,16844,6419,3208,2576,3227,0,5,2383,816,213,9,44,128,11,1029,34,676,0,17,354,72,1,0,0,26,0,1,1,1,2,7.0
5.011152836,1,0,0,0,0,0,7,273787,343,0,2126,4132,0,16864,5614,2694,2113,2681,0,5,1673,386,227,6,6,135,12,1041,36,669,0,18,352,72,1,5,5,9,0,1,1,0,2,6.0
5.010463153,1,5,5,2,1,0,5,610976,3,2,527,5906,1,19938,3768,455,20,459,0,9,927,265,179,4,5,115,16,192,21,11,0,74,570,80,1,0,0,10,1,1,0,0,1,9.0
5.011632193,1,0,0,0,0,0,21,286845,334,0,1914,4067,0,16798,6283,3190,2325,3206,252,5,2414,817,219,9,45,131,12,1036,30,679,0,19,355,74,1,0,0,21,0,1,0,0,1,7.0
5.010757537,1,5,5,2,1,0,103,287992,504,2,2392,4795,1,16654,4656,2694,1982,2699,126,9,1637,705,383,7,44,217,16,824,32,214,0,10,353,84,1,5,5,266,1,1,1,0,2,2.0
5.010591135,1,0,0,0,0,0,80,275309,509,0,2355,4650,0,16775,4850,2689,1745,2685,126,5,1651,692,389,8,44,212,12,835,39,215,0,10,353,71,1,0,0,272,0,1,0,0,1,2.0
5.011806061,1,5,5,2,1,1,0,585588,2,2,445,4590,1,22244,893,113,2,90,0,9,5,51,25,0,6,38,15,42,31,17,0,12,246,77,1,0,0,56,1,1,0,0,1,10.0
5.010439351,1,0,0,0,0,0,71,263920,508,0,2453,4948,0,17509,8206,3214,2084,3235,126,5,3247,1074,391,13,44,217,11,834,33,219,0,17,373,76,1,0,0,265,0,1,0,0,1,2.0
5.011300472,1,5,5,2,1,0,104,262359,513,2,2448,4801,1,16690,4667,2664,1919,2687,189,9,1649,705,389,7,44,216,16,835,32,214,0,10,357,84,1,0,0,264,0,1,0,0,1,2.0
5.010657261,1,0,0,0,0,0,9,610564,2,0,601,6145,0,19446,6639,1268,169,1276,63,5,2518,941,173,11,44,104,12,193,23,22,0,75,543,65,1,0,0,27,0,1,0,0,1,13.0
5.010288263,1,0,0,0,0,0,9,615736,3,0,2813,5216,0,23101,7676,1445,365,1455,252,5,3236,1055,209,13,45,122,12,232,34,29,0,90,386,70,1,0,0,28,0,1,0,0,1,13.0
5.0104724,1,5,5,3,2,0,48,234604,337,2,1997,3967,1,16338,4935,3050,2263,3041,252,11,1635,688,213,7,44,132,15,1027,34,666,0,10,346,82,3,1,0,22,1,1,2,2,3,7.0
5.010279318,1,0,0,1,1,0,27,269741,338,0,504,4200,0,16553,6894,3280,2112,3315,126,7,2483,935,219,11,44,129,14,1033,35,670,0,10,351,78,1,1,0,27,0,1,1,1,2,6.0
5.010475717,1,0,0,0,0,0,4,580893,3,0,492,4929,0,23224,3853,882,282,887,0,4,1638,701,205,7,44,118,10,225,22,21,0,76,364,59,1,0,0,19,0,1,0,0,1,14.0
5.010553085,1,0,0,0,0,6,129,320569,508,0,2463,4584,0,17273,6176,2723,1681,2730,63,5,2376,815,395,9,44,215,12,834,31,216,0,18,375,74,1,0,0,273,0,1,0,0,1,3.0
5.010442099,1,0,0,0,0,2,11,595939,4,0,2830,5130,0,23510,5908,1274,358,1280,252,5,2549,949,207,11,44,121,12,226,23,21,0,78,386,69,1,0,0,26,0,1,0,0,1,13.0
5.026698464,1,0,0,0,0,0,0,508193,4,0,482,4389,0,22233,866,129,64,152,63,5,67,65,23,1,5,29,12,38,27,13,0,10,214,62,1,0,0,57,0,1,0,0,1,10.0
5.010925501,1,0,0,0,0,0,17,258950,337,0,2075,4239,0,16387,6702,3311,2365,3322,0,5,2528,941,217,11,44,126,11,938,28,578,0,10,340,73,1,0,0,25,0,1,0,0,1,5.0
5.010642684,1,0,0,0,0,0,10,617266,3,0,1815,4995,0,23735,5372,1078,226,1088,0,5,2293,815,207,9,44,121,11,229,29,25,0,83,386,64,1,0,0,21,0,1,0,0,1,1.0
5.009964317,1,9,408,2,1,2,25,571114,101,54,2131,6685,1,24260,12703,2577,614,2668,441,9,5411,1806,325,29,44,245,16,483,79,23,17,105,572,81,2,0,0,480,5,1,0,0,1,11.0
5.014484666,1,5,5,3,2,5,67,325207,506,2,2453,4695,1,17076,6897,2956,1813,3038,126,11,2544,955,391,11,45,217,16,838,37,219,0,13,379,87,3,1,0,277,1,1,2,2,3,3.0
5.009816136,1,0,0,0,0,0,9,658231,3,0,494,4906,0,23385,3199,448,84,480,0,5,879,277,209,4,6,122,12,226,31,16,0,78,367,59,1,0,0,8,0,1,0,0,1,14.0
5.010511332,1,0,0,0,0,0,4,562025,3,0,602,5851,0,19755,4008,463,20,471,0,5,904,260,181,4,6,112,11,198,31,17,0,74,570,61,1,0,0,7,0,1,0,0,1,13.0
5.010369538,1,0,0,0,0,0,21,255632,346,0,2120,4170,0,16740,6228,3101,2116,3101,0,4,2361,809,231,9,45,131,10,955,31,579,0,20,355,73,1,0,0,23,0,1,0,0,1,5.0
5.010397736,1,0,0,0,0,0,5,573968,4,0,2954,5019,0,23482,4545,1045,353,1053,189,5,1874,779,217,11,46,126,12,240,29,26,0,87,389,71,1,0,0,23,0,1,0,0,1,1.0
5.009664269,1,0,0,1,1,0,14,280099,336,0,2087,4235,0,16798,6240,3201,2277,3205,126,7,2355,822,219,9,45,133,14,1033,30,675,0,18,358,78,1,1,0,24,0,1,1,1,2,7.0
5.010798688,1,10,428,7,2,0,25,604449,107,57,1155,6176,1,24653,9682,1712,338,1709,126,19,3929,1117,334,22,5,240,18,461,88,17,17,103,565,91,3,5,9,481,7,1,4,3,3,11.0
5.014071054,1,0,0,1,1,0,63,305691,512,0,2219,4762,0,17073,5663,2598,1941,2890,189,7,1716,535,393,9,33,220,13,836,38,209,0,13,371,81,1,3,6,269,0,1,1,0,2,2.0
5.014687334,1,0,0,0,0,0,19,266475,340,0,490,4133,0,16306,4837,2939,2492,2948,189,4,1657,712,225,7,45,128,9,1040,31,673,0,13,343,72,1,0,0,22,0,1,0,0,1,6.0
5.010612339,1,0,256,1,1,0,5,576888,3,1,587,5453,0,23255,6252,1288,169,1288,63,6,2505,947,203,11,44,123,11,223,23,21,0,77,408,74,1,1,0,282,1,1,0,0,1,13.0
5.010657799,1,9,427,2,1,0,15,621590,67,56,1735,6197,1,24496,10405,1816,147,1801,0,9,4164,1182,269,22,5,191,16,363,74,18,15,92,557,89,1,0,0,493,5,1,0,0,1,11.0
5.010796914,1,0,0,1,1,2,6,567835,3,0,439,4565,0,23184,1555,167,73,289,126,7,235,88,207,1,6,123,14,223,25,15,0,79,376,76,1,6,6,5,0,1,1,0,2,14.0
5.009901502,1,5,5,3,2,0,14,603322,2,2,1542,4871,1,23718,6179,1271,232,1291,189,11,2474,943,207,11,45,125,16,232,34,28,0,83,393,83,3,1,0,26,1,1,2,2,3,14.0
5.010620319,1,10,428,5,3,0,15,592638,67,55,3096,6424,1,23896,7017,1262,385,1256,315,130,2543,806,264,16,5,262,17,460,74,70,15,88,725,152,4,5,6,523,6,1,4,3,2,11.0
5.010634655,1,9,399,2,1,0,26,594431,120,53,2658,6391,1,23540,13118,2735,559,2748,441,9,5677,1930,351,31,46,249,16,493,93,27,16,106,574,82,1,0,0,471,5,1,0,0,1,11.0
5.010528188,1,6,6,2,1,2,93,312500,505,2,2387,4652,1,16755,4748,2566,1988,2572,315,9,1647,688,391,7,45,221,15,833,35,215,0,13,363,81,1,5,5,277,1,1,1,0,2,3.0
5.017651357,1,5,5,2,1,0,9,574445,3,2,1366,4721,1,22618,4201,797,87,811,63,9,1552,530,23,8,17,37,16,47,33,26,0,11,243,78,1,0,0,63,0,1,0,0,1,10.0
5.010312948,1,5,5,3,2,0,7,590783,4,2,2907,4722,1,23612,6264,1300,359,1305,315,11,2516,943,211,11,45,127,16,239,34,29,0,81,393,83,3,1,0,19,1,1,2,2,3,1.0
5.014248415,1,5,5,2,1,12,25,363739,336,2,2044,3839,1,16254,3364,2784,2423,2509,189,8,832,418,219,3,16,129,13,1208,32,846,0,10,369,88,1,5,5,6,1,1,1,0,2,8.0
5.011070197,1,0,0,0,0,0,4,284226,334,0,1911,3987,0,16251,3647,2596,2198,2861,189,5,849,293,213,4,33,128,11,1024,32,662,0,10,330,68,1,0,0,18,0,1,0,0,1,7.0
5.010484899,1,0,0,1,1,0,22,235016,338,0,628,4279,0,16570,6880,3303,2366,3321,189,7,2506,938,225,11,45,132,14,1041,32,674,0,13,352,78,1,3,6,25,0,1,1,0,2,6.0
5.011793591,1,0,0,0,0,6,79,300788,502,0,2424,4293,0,16657,4569,2587,1941,2585,252,5,1657,695,385,8,44,210,12,818,29,211,0,10,357,74,1,0,0,267,0,1,0,0,1,3.0
5.010549698,1,0,0,0,0,0,10,580815,13,0,1581,4638,0,23468,3348,477,22,486,0,5,909,267,217,4,6,126,12,244,32,23,0,82,383,63,1,0,0,10,0,1,0,0,1,1.0
5.015515604,1,0,0,0,0,0,10,564557,2,0,2000,4514,0,22587,4111,799,277,751,126,4,1545,553,22,7,16,27,9,45,30,25,0,11,234,63,1,0,0,59,0,1,0,0,1,10.0
5.018801675,1,0,0,0,0,0,24,262806,342,0,609,4142,0,16628,5688,3034,2306,2700,0,5,1808,732,221,7,45,132,12,1042,38,675,0,11,358,77,1,0,0,20,0,1,0,0,1,6.0
5.017668154,1,0,0,0,0,0,34,253988,513,0,2475,4860,0,16939,4598,2440,1933,2441,0,4,1308,447,431,5,8,231,10,870,38,233,11,49,387,75,1,0,0,250,0,1,0,0,1,2.0
5.010769261,1,0,0,0,0,1,5,622319,15,0,3015,5341,0,23177,4586,1055,45,1058,126,149,1885,779,199,11,44,201,11,349,23,99,0,82,567,135,1,0,0,21,0,1,0,0,1,13.0
5.010319863,1,7,7,2,1,0,8,616191,2,2,1821,5732,1,23412,2617,235,79,242,126,9,772,134,211,2,96,131,15,222,20,14,0,93,589,81,1,5,5,4,1,1,1,0,2,12.0
5.010788098,1,0,0,1,1,0,21,278460,339,0,620,4449,0,16646,5552,2995,2295,2710,0,114,1744,700,223,8,17,197,12,1144,40,739,0,13,497,122,1,3,6,12,0,1,1,0,2,6.0
5.015127167,1,0,0,0,0,0,9,546640,2,0,1501,4726,0,22381,3910,768,213,726,189,5,1517,533,21,7,16,32,12,40,23,21,0,10,236,71,1,5,5,61,0,1,1,0,2,10.0
5.010847651,1,0,0,0,0,10,29,351758,342,0,2242,4128,0,17406,8649,3704,2480,3696,126,5,3291,1067,217,13,44,130,12,1225,35,861,0,17,398,78,1,0,0,26,0,1,0,0,1,4.0
5.010703939,1,0,0,0,0,0,3,638940,2,0,2493,5666,0,19423,1675,74,7,77,0,5,41,9,177,0,5,106,12,188,20,10,0,72,530,61,1,0,0,2,0,1,0,0,1,9.0
5.010809858,1,0,0,0,0,0,3,575305,13,0,533,4978,0,23421,5204,1032,169,1235,126,5,2034,713,205,12,33,124,11,226,21,17,0,78,377,68,1,0,0,19,0,1,0,0,1,13.0
5.010404456,1,0,0,0,0,12,4,364577,336,0,2092,3780,0,16374,3966,2676,2261,2672,0,5,914,266,219,4,5,127,12,1207,23,844,0,10,361,82,1,0,0,9,0,1,0,0,1,8.0
5.016336836,1,0,0,0,0,2,2,285609,336,0,2057,3761,0,16182,3846,2611,2261,2673,126,5,945,286,209,6,5,126,12,1018,26,660,0,10,338,71,1,0,0,7,0,1,0,0,1,7.0
5.011416182,1,0,0,0,0,0,7,635593,2,0,2032,4804,0,23589,2637,259,78,261,0,5,794,124,209,2,5,122,12,220,27,14,0,90,365,68,1,0,0,6,0,1,0,0,1,14.0
5.010293266,1,0,0,0,0,12,6,367766,370,0,2130,3892,0,16376,2203,2320,2311,2319,63,5,38,5,239,1,5,137,12,1267,31,845,0,10,350,72,1,0,0,4,0,1,0,0,1,4.0
5.012248833,1,9,427,2,1,0,20,584625,66,57,1615,6740,1,24242,10150,1950,473,1928,252,127,4017,1268,237,26,5,248,14,439,75,79,16,83,710,139,2,0,0,489,5,1,0,0,1,11.0
5.016114315,1,7,7,2,1,2,2,582775,2,2,2835,4695,1,22505,2913,514,78,531,63,8,945,319,21,5,5,30,13,36,28,14,0,10,235,80,1,0,0,61,0,1,0,0,1,10.0
5.010905244,1,0,0,0,0,0,11,581182,7,0,2583,5304,0,19901,4819,915,91,921,189,71,1663,692,179,7,44,154,11,246,29,34,0,75,655,105,1,5,5,23,0,1,1,0,2,9.0
5.010792654,1,5,5,2,1,0,5,288676,331,2,1915,3868,1,16030,1881,2228,2128,2222,0,117,34,7,213,0,5,183,14,1106,24,717,0,11,460,119,1,0,0,3,0,1,0,0,1,7.0
5.010201114,1,0,0,0,0,0,11,575892,3,0,2540,6021,0,19987,6781,1278,295,1290,63,54,2503,947,180,11,45,133,12,232,27,39,0,75,614,83,1,0,0,18,0,1,0,0,1,13.0
5.010441705,1,0,0,0,0,8,71,312080,506,0,2589,4604,0,16696,4602,2558,1752,2562,0,4,1623,696,387,7,44,209,9,827,31,213,0,11,372,70,1,0,0,267,0,1,0,0,1,3.0
5.010947142,1,5,5,3,2,0,2,582389,11,2,2931,5081,1,23449,3313,482,86,486,0,11,926,268,211,4,6,127,15,236,31,21,0,80,386,77,3,1,0,10,1,1,2,2,3,1.0
5.010457642,1,5,5,3,2,2,46,319367,522,2,2438,4327,1,16557,2483,1914,1658,1934,0,11,279,112,385,4,5,218,15,831,37,213,0,10,340,89,3,1,0,249,1,1,2,2,3,3.0
5.010177437,1,0,0,0,0,0,18,621847,2,0,2390,5662,0,19329,8241,1453,301,1458,126,5,3261,1057,175,13,44,109,12,197,30,29,0,78,543,73,1,0,0,27,0,1,0,0,1,9.0
5.01075283,1,0,0,0,0,0,12,302390,510,0,2195,4718,0,16519,1997,1869,1723,1866,63,5,42,9,391,0,6,217,12,832,40,209,0,11,354,70,1,5,5,252,0,1,1,0,2,2.0
5.009770004,1,11,411,7,2,0,17,617636,68,55,2013,6296,1,23114,11637,2443,289,2457,63,12,4996,1752,255,27,45,186,14,355,72,23,15,89,548,90,2,2,10,480,6,0,2,1,1,11.0
5.010451329,1,8,426,2,1,2,25,607657,93,56,570,6201,1,24360,11040,2358,478,2371,441,9,4767,1685,309,28,46,226,15,434,88,27,18,99,581,83,1,0,0,504,5,1,0,0,1,11.0
5.010867105,1,0,0,0,0,0,8,617102,11,0,2626,6144,0,20028,5056,768,106,776,0,108,1413,452,181,12,7,167,12,297,29,75,0,73,672,116,1,0,0,8,0,1,0,0,1,9.0
5.010487074,1,7,263,3,2,0,2,649241,3,3,2553,4680,1,22873,1540,92,7,97,0,11,33,14,205,0,6,130,18,221,30,15,0,79,382,80,1,1,0,263,1,1,0,0,1,13.0
5.010428346,1,0,0,0,0,0,9,604226,2,0,1786,4922,0,21772,4186,911,218,910,63,4,1622,687,195,7,45,117,10,216,26,24,0,81,430,62,1,0,0,20,0,1,1,1,2,13.0
5.010508982,1,7,7,2,1,0,1,641270,3,2,502,5545,1,19939,3449,256,13,259,0,8,775,117,181,2,6,110,14,197,30,19,0,79,546,70,1,5,5,7,1,1,1,0,2,9.0
5.011064673,1,0,0,0,0,0,7,284480,340,0,2011,3923,0,16167,3951,2505,2217,2517,63,5,922,266,223,4,5,129,12,942,33,572,0,12,328,76,1,5,5,7,0,1,1,0,2,5.0
5.011377145,1,0,0,0,0,10,20,363100,363,0,2150,3863,0,17091,6444,3300,2340,3293,189,5,2394,808,233,9,44,134,12,1266,26,858,0,15,366,74,1,0,0,27,0,1,0,0,1,4.0
5.010171361,1,5,5,2,1,10,43,344905,331,2,2388,4187,1,17529,8809,3666,2464,3680,189,129,3264,1056,213,13,44,200,16,1308,36,911,0,17,546,135,1,5,5,27,1,1,1,0,2,4.0
5.010145181,1,0,0,0,0,0,24,261845,511,0,2468,4781,0,16788,4852,2680,2125,2689,189,5,1635,705,389,7,44,212,12,837,39,217,0,10,367,75,1,0,0,270,0,1,0,0,1,2.0
5.010984085,1,0,0,0,0,2,81,308120,506,0,2502,4278,0,16404,1915,1781,1713,1798,189,5,50,10,385,0,5,210,11,822,37,207,0,10,340,67,1,0,0,251,0,1,0,0,1,3.0
5.010302566,1,0,0,1,1,2,6,567753,3,0,2427,5765,0,23190,4219,905,218,911,126,7,1636,695,203,7,135,125,14,225,29,24,0,80,592,74,1,3,6,21,0,1,1,0,2,12.0
5.011779199,1,0,0,2,1,0,8,555317,3,0,478,4503,0,22597,3012,519,15,482,0,9,942,317,27,4,6,37,14,46,32,18,0,13,234,79,1,3,7,60,0,1,1,0,2,10.0
5.011644524,1,0,0,0,0,0,75,261127,501,0,2238,4902,0,17003,6843,3094,1996,3062,63,5,2579,981,389,11,44,212,11,824,38,217,0,12,368,76,1,0,0,275,0,1,0,0,1,2.0
5.013069415,1,6,6,2,1,2,20,308237,339,2,2362,4111,1,17025,6519,3285,2254,3316,63,9,2378,810,213,9,44,128,16,1208,34,851,0,17,369,82,1,0,0,20,0,1,0,0,1,4.0
5.014219335,1,6,6,2,1,0,5,575898,3,2,537,4826,1,22498,2930,510,141,457,126,9,925,304,21,4,5,32,15,37,28,14,0,10,221,73,1,5,5,60,1,1,1,0,2,10.0
5.010489644,1,0,0,0,0,2,14,607536,3,0,2261,5714,0,17562,6714,1292,294,1299,63,5,2515,944,155,11,44,95,12,178,30,24,0,66,531,71,1,0,0,26,0,1,0,0,1,9.0
5.012346216,1,5,5,3,2,0,24,266074,340,2,2088,4184,1,16429,6711,3426,2176,3506,0,10,2671,1090,221,11,44,132,15,944,28,580,0,11,364,89,1,3,6,24,1,1,1,0,2,5.0
5.010424462,1,0,0,0,0,6,23,342990,340,0,1971,3640,0,16058,1980,2299,2247,2294,126,5,39,5,209,0,5,122,11,1206,25,843,0,10,335,71,1,0,0,3,0,1,0,0,1,4.0
5.01684273,1,7,7,2,1,0,6,581027,16,2,1471,4870,1,22385,1307,272,15,238,0,20,313,156,21,5,5,41,16,80,21,53,0,10,250,85,1,0,0,56,0,1,0,0,1,10.0
